"","chr","start","end","strand","pvalue","qvalue","meth.diff","nearest_tss","nearest_gene"
"5056",17,21256771,21256771,"*",3.93444428487155e-06,1.08517448570261e-05,33.719298245614,21281038,"ENSMUSG00000101511"
"5057",17,21256781,21256781,"*",6.16104771454909e-06,1.59971861971635e-05,31.2686266612968,21281038,"ENSMUSG00000101511"
"5058",17,21256880,21256880,"*",6.13573440297581e-07,2.14199914147505e-06,30.5076628352491,21281038,"ENSMUSG00000101511"
"5059",17,21256940,21256940,"*",2.27808557528655e-06,6.73076569152349e-06,31.4241851676901,21281038,"ENSMUSG00000101511"
"5065",17,21257620,21257620,"*",2.62049316245631e-06,7.62447654375193e-06,48.5360824742268,21281038,"ENSMUSG00000101511"
"5075",17,21259788,21259788,"*",1.36128612497263e-06,4.31894938431932e-06,37.4228608271161,21281038,"ENSMUSG00000101511"
"5082",17,21333710,21333710,"*",4.39896677884462e-06,1.19749268997341e-05,35.5922098569157,21349613,"ENSMUSG00000096857"
"5090",17,21427013,21427013,"*",6.39292937373693e-12,6.96973197308214e-11,49.5766528553414,21419214,"ENSMUSG00000095963"
"5091",17,21427014,21427014,"*",2.31800871334573e-14,4.22300274286488e-13,45.4792527943653,21419214,"ENSMUSG00000095963"
"5094",17,21427687,21427687,"*",1.00593065104868e-10,8.5975145318523e-10,30.8816511572417,21419214,"ENSMUSG00000095963"
"5096",17,21429016,21429016,"*",1.48014515461861e-08,7.78494985655957e-08,36.7697171244406,21419214,"ENSMUSG00000095963"
"5098",17,21429107,21429107,"*",1.92177327133776e-12,2.35214152035585e-11,40.0588078053996,21419214,"ENSMUSG00000095963"
"5099",17,21429282,21429282,"*",1.25568289689175e-07,5.2525703380799e-07,44.7635135135135,21419214,"ENSMUSG00000095963"
"5100",17,21429519,21429519,"*",0.000424782240756589,0.000617315647892929,44.6539320267924,21419214,"ENSMUSG00000095963"
"5102",17,21429732,21429732,"*",1.93923973087893e-05,4.34473124236702e-05,35.3409090909091,21419214,"ENSMUSG00000095963"
"5103",17,21429739,21429739,"*",5.88712054065516e-05,0.000113408331803569,43.6597110754414,21419214,"ENSMUSG00000095963"
"5108",17,21439563,21439563,"*",3.76312878971752e-09,2.30038627208839e-08,32.8777465375404,21446264,"ENSMUSG00000093788"
"5114",17,21463749,21463749,"*",0.000318531201128532,0.000483192327144273,49.7502497502498,21465103,"ENSMUSG00000093648"
"5115",17,21463750,21463750,"*",5.37525946515995e-09,3.16871026788303e-08,37.1565934065934,21465103,"ENSMUSG00000093648"
"5116",17,21463795,21463795,"*",1.27185434847833e-07,5.31219168954459e-07,49.1650401214487,21465103,"ENSMUSG00000093648"
"5119",17,21464672,21464672,"*",3.53798926468825e-06,9.88654372683567e-06,37.5,21465103,"ENSMUSG00000093648"
"5121",17,21469834,21469834,"*",0.000179818621878463,0.00029666287871709,42.0546363986148,21465103,"ENSMUSG00000093648"
"5122",17,21469835,21469835,"*",3.75031988225606e-05,7.70993299798832e-05,31.9425837320574,21465103,"ENSMUSG00000093648"
"5188",17,21567723,21567723,"*",1.44191450215294e-09,9.66221139247832e-09,33.6064385150812,21587109,"ENSMUSG00000116768"
"5190",17,21567745,21567745,"*",4.88227364563071e-07,1.75982480897799e-06,31.2337662337662,21587109,"ENSMUSG00000116768"
"5192",17,21567795,21567795,"*",7.90517028106639e-05,0.000146133337528408,25.4930254930255,21587109,"ENSMUSG00000116768"
"5198",17,21592592,21592592,"*",2.29878442360319e-13,3.4224348439338e-12,40.1958516462333,21587109,"ENSMUSG00000116768"
"5199",17,21592593,21592593,"*",2.23923646768257e-11,2.2086661778686e-10,38.9215110589156,21587109,"ENSMUSG00000116768"
"5200",17,21592600,21592600,"*",1.08199222238274e-07,4.58488486675142e-07,28.7108013937282,21587109,"ENSMUSG00000116768"
"5201",17,21592601,21592601,"*",6.33574399364925e-15,1.26448742878949e-13,41.1438143096435,21587109,"ENSMUSG00000116768"
"5202",17,21592606,21592606,"*",2.920017849816e-10,2.27936035048543e-09,33.3986928104575,21587109,"ENSMUSG00000116768"
"5203",17,21592607,21592607,"*",3.65714873258601e-16,9.12366922141225e-15,43.8166488540553,21587109,"ENSMUSG00000116768"
"5204",17,21592653,21592653,"*",1.44097003919527e-26,1.4510158101205e-24,55.4810238305384,21587109,"ENSMUSG00000116768"
"5205",17,21592654,21592654,"*",3.95365338903138e-11,3.70189184933418e-10,58.1017168772271,21587109,"ENSMUSG00000116768"
"5206",17,21592671,21592671,"*",2.27397707005492e-19,9.29451363526657e-18,50.0443880786303,21587109,"ENSMUSG00000116768"
"5207",17,21592672,21592672,"*",2.81329848559645e-07,1.07553720575382e-06,49.9373545731162,21587109,"ENSMUSG00000116768"
"5209",17,21610157,21610157,"*",1.11971088589573e-07,4.7338499490561e-07,54.9382716049383,21615379,"ENSMUSG00000116633"
"5210",17,21611094,21611094,"*",1.65381684435833e-07,6.70282155986723e-07,53.7878787878788,21615379,"ENSMUSG00000116633"
"5211",17,21611307,21611307,"*",2.90425590810795e-12,3.42958776979165e-11,56.8825910931174,21615379,"ENSMUSG00000116633"
"5212",17,21656373,21656373,"*",7.80782628122933e-11,6.82756778107085e-10,41.75983436853,21643489,"ENSMUSG00000023882"
"5213",17,21656374,21656374,"*",6.92375985911594e-08,3.08001284792815e-07,36.0544217687075,21643489,"ENSMUSG00000023882"
"5214",17,21662955,21662955,"*",2.02937150233347e-16,5.25203567093096e-15,48.3226410050789,21670529,"ENSMUSG00000116771"
"5215",17,21662956,21662956,"*",3.90117293559576e-33,8.15322094871513e-31,57.7094474153298,21670529,"ENSMUSG00000116771"
"5216",17,21662968,21662968,"*",4.07023459942033e-22,2.36045623768975e-20,56.17943240769,21670529,"ENSMUSG00000116771"
"5217",17,21662969,21662969,"*",3.04919533270701e-40,1.20624935363776e-37,64.0231542839323,21670529,"ENSMUSG00000116771"
"5218",17,21663015,21663015,"*",1.59108223076136e-22,9.60777244314881e-21,59.8472449536279,21670529,"ENSMUSG00000116771"
"5219",17,21663016,21663016,"*",5.23307203319535e-36,1.61014167424965e-33,61.8360949395432,21670529,"ENSMUSG00000116771"
"5220",17,21663045,21663045,"*",1.33602989274098e-18,4.88408738254032e-17,71.4264597191426,21670529,"ENSMUSG00000116771"
"5221",17,21663046,21663046,"*",1.07062433131469e-34,2.96474261799252e-32,72.6674409601239,21670529,"ENSMUSG00000116771"
"5222",17,21694807,21694807,"*",5.57296492993121e-05,0.000108165388924166,34.4107213243989,21695173,"ENSMUSG00000121093"
"5224",17,21697071,21697071,"*",4.32835911834176e-06,1.18059292314941e-05,47.0359915314044,21695173,"ENSMUSG00000121093"
"5225",17,21697369,21697369,"*",6.33033045019719e-07,2.2008502251145e-06,39.3617021276596,21695173,"ENSMUSG00000121093"
"5236",17,21739993,21739993,"*",1.73011734531798e-07,6.97378751097928e-07,53.7953795379538,21736975,"ENSMUSG00000121743"
"5237",17,21740607,21740607,"*",5.92262662243803e-06,1.54635719933167e-05,31.7311041448973,21736975,"ENSMUSG00000121743"
"5238",17,21740638,21740638,"*",1.43025673300861e-07,5.89378942461588e-07,43.9645308924485,21736975,"ENSMUSG00000121743"
"5239",17,21740719,21740719,"*",3.57116847275467e-05,7.38273888167792e-05,37.9036264282166,21736975,"ENSMUSG00000121743"
"5240",17,21741095,21741095,"*",0.000237213518372859,0.00037611506785509,32.5799955247259,21736975,"ENSMUSG00000121743"
"5241",17,21741096,21741096,"*",2.56300620215199e-12,3.05922598531681e-11,49.7652582159624,21736975,"ENSMUSG00000121743"
"5242",17,21741270,21741270,"*",9.5881582493178e-06,2.35331324119456e-05,37.9726468222043,21736975,"ENSMUSG00000121743"
"5243",17,21741271,21741271,"*",0.000200277843290519,0.00032499486622693,30.8994708994709,21736975,"ENSMUSG00000121743"
"5248",17,21742464,21742464,"*",1.82738595274799e-08,9.37101017908636e-08,33.1594456833386,21736975,"ENSMUSG00000121743"
"5249",17,21742498,21742498,"*",2.2380375945834e-14,4.08402662859136e-13,39.042468432362,21736975,"ENSMUSG00000121743"
"5258",17,21771779,21771779,"*",5.05998276557755e-05,9.97115186892987e-05,39.5238095238095,21787270,"ENSMUSG00000067931"
"5266",17,21820433,21820433,"*",0.000253723595511429,0.000398584146741948,29.0322580645161,21833487,"ENSMUSG00000117209"
"5269",17,21821374,21821374,"*",5.37077449945713e-05,0.000104810407633572,29.4117647058823,21833487,"ENSMUSG00000117209"
"5270",17,21821706,21821706,"*",4.57362937492557e-07,1.65886808902651e-06,34.2762267863731,21833487,"ENSMUSG00000117209"
"5274",17,21822845,21822845,"*",2.81910383990489e-06,8.11706017284619e-06,31.5581624949184,21833487,"ENSMUSG00000117209"
"5280",17,21823349,21823349,"*",1.33604521902476e-11,1.38049949006935e-10,36.4884250098932,21833487,"ENSMUSG00000117209"
"5281",17,21824365,21824365,"*",5.46303474178587e-13,7.60205090295475e-12,38.7641866330391,21833487,"ENSMUSG00000117209"
"5282",17,21824366,21824366,"*",7.32625979151295e-08,3.23825561170153e-07,36.4705882352941,21833487,"ENSMUSG00000117209"
"5283",17,21824411,21824411,"*",2.00717652624362e-11,1.99756207290021e-10,40.2278481012658,21833487,"ENSMUSG00000117209"
"5284",17,21824412,21824412,"*",0.00040333955970619,0.000590726696366455,36.478578892372,21833487,"ENSMUSG00000117209"
"5287",17,21859919,21859919,"*",4.60474583906816e-05,9.20341533187421e-05,30.410133758526,21851706,"ENSMUSG00000117013"
"5300",17,21949520,21949520,"*",0.000166992307013744,0.000278594254559729,38.5284523378036,21949776,"ENSMUSG00000061544"
"5303",17,21949532,21949532,"*",2.25581460345041e-06,6.67743238808961e-06,43.5190615835777,21949776,"ENSMUSG00000061544"
"5304",17,21949547,21949547,"*",0.000239307964939488,0.000378785280482624,32.8965053763441,21949776,"ENSMUSG00000061544"
"5308",17,21949557,21949557,"*",0.000493723735785794,0.000703855267710304,31.4110824742268,21949776,"ENSMUSG00000061544"
"5309",17,21949558,21949558,"*",0.00023285323094732,0.000370261602866134,41.2698412698413,21949776,"ENSMUSG00000061544"
"5310",17,21949577,21949577,"*",4.1095422250655e-05,8.34465855191519e-05,37.8787878787879,21949776,"ENSMUSG00000061544"
"5311",17,21949578,21949578,"*",0.000184055378680604,0.000302770413566963,36.4030858244937,21949776,"ENSMUSG00000061544"
"5312",17,21949594,21949594,"*",8.58270619392166e-06,2.13396069575779e-05,41.0984848484849,21949776,"ENSMUSG00000061544"
"5313",17,21949595,21949595,"*",1.10436195893938e-06,3.59467282070561e-06,44.738725841088,21949776,"ENSMUSG00000061544"
"5315",17,21949627,21949627,"*",0.000120237556755118,0.000209605565947814,37.6575630252101,21949776,"ENSMUSG00000061544"
"5316",17,21949669,21949669,"*",8.75589840126931e-05,0.000159700880693062,35.8721624850657,21949776,"ENSMUSG00000061544"
"5322",17,21986030,21986030,"*",1.87964485130731e-09,1.23488952801131e-08,27.6190476190476,22005837,"ENSMUSG00000117056"
"5323",17,21986031,21986031,"*",7.64891122701716e-09,4.34931183511564e-08,27.3206991227483,22005837,"ENSMUSG00000117056"
"5325",17,21986143,21986143,"*",1.84515881656733e-06,5.61644584614266e-06,29.5707125735454,22005837,"ENSMUSG00000117056"
"5329",17,21986337,21986337,"*",0.000688376932251169,0.000934542925134635,35.3021509047457,22005837,"ENSMUSG00000117056"
"5335",17,21991331,21991331,"*",0.000184067310842166,0.000302770413566963,33.8022165387894,22005837,"ENSMUSG00000117056"
"5339",17,21991373,21991373,"*",0.00030175240470875,0.000461978838815771,25.4784240150094,22005837,"ENSMUSG00000117056"
"5342",17,21991438,21991438,"*",4.60381882283293e-07,1.66759514390736e-06,47.7442388834794,22005837,"ENSMUSG00000117056"
"5343",17,21991439,21991439,"*",1.40388352878744e-06,4.44296521385306e-06,33.9160839160839,22005837,"ENSMUSG00000117056"
"5365",17,22026359,22026359,"*",2.09887686257751e-06,6.26280853168703e-06,41.4132882882883,22005837,"ENSMUSG00000117056"
"5372",17,22026855,22026855,"*",9.4801714152336e-05,0.000171191539334886,33.921568627451,22005837,"ENSMUSG00000117056"
"5388",17,22030644,22030644,"*",1.26804495771037e-06,4.0571163870523e-06,40.8959393395191,22005837,"ENSMUSG00000117056"
"5391",17,22032233,22032233,"*",3.12014279855144e-07,1.18075998514324e-06,51.367461430575,22005837,"ENSMUSG00000117056"
"5392",17,22032866,22032866,"*",4.17998687665159e-05,8.46907001058902e-05,27.1885678782231,22005837,"ENSMUSG00000117056"
"5393",17,22033250,22033250,"*",8.15651854821575e-16,1.92228089143027e-14,40.9486016628874,22005837,"ENSMUSG00000117056"
"5394",17,22033300,22033300,"*",3.00234804104013e-10,2.33048837571248e-09,27.629743815606,22005837,"ENSMUSG00000117056"
"5395",17,22033332,22033332,"*",1.77330422453534e-09,1.1712782121704e-08,27.1183888575193,22005837,"ENSMUSG00000117056"
"5396",17,22033583,22033583,"*",0.000463697223973721,0.000666091162214535,26.006006006006,22005837,"ENSMUSG00000117056"
"5399",17,22072801,22072801,"*",4.0310783039424e-05,8.21243187712479e-05,35.4859752120026,22064740,"ENSMUSG00000069743"
"5400",17,22072802,22072802,"*",0.000566192773615789,0.000791630018074131,50.7156798959011,22064740,"ENSMUSG00000069743"
"5401",17,22072882,22072882,"*",1.4890887652596e-05,3.47245683630742e-05,35.1468882875918,22064740,"ENSMUSG00000069743"
"5403",17,22072907,22072907,"*",6.68696249969567e-07,2.3038690423571e-06,33.6615384615385,22064740,"ENSMUSG00000069743"
"5404",17,22073062,22073062,"*",7.53182191063889e-31,1.22687695374797e-28,60.4001379786133,22064740,"ENSMUSG00000069743"
"5405",17,22073129,22073129,"*",2.09724224927181e-12,2.53885198720922e-11,40.7134502923977,22064740,"ENSMUSG00000069743"
"5406",17,22073131,22073131,"*",7.64627844975169e-06,1.93368566435361e-05,49.9172492991522,22064740,"ENSMUSG00000069743"
"5407",17,22073272,22073272,"*",1.45201773393223e-05,3.39386912144917e-05,29.4167371090448,22064740,"ENSMUSG00000069743"
"5409",17,22073294,22073294,"*",1.1402092772322e-09,7.81060057431839e-09,43.6732186732187,22064740,"ENSMUSG00000069743"
"5411",17,22073346,22073346,"*",0.000473049037602394,0.000677942303409938,59.0592334494773,22064740,"ENSMUSG00000069743"
"5413",17,22073377,22073377,"*",1.63858774291627e-07,6.65083302863756e-07,58.7813620071685,22064740,"ENSMUSG00000069743"
"5417",17,22121116,22121116,"*",0.000402298671531763,0.000589358075948428,37.0726495726496,22127073,"ENSMUSG00000078546"
"5418",17,22131827,22131827,"*",6.56946912675819e-05,0.000124581325818535,30.2185548617306,22127073,"ENSMUSG00000078546"
"5422",17,22132442,22132442,"*",0.00022473880523175,0.000359059768180428,32.4450677886863,22127073,"ENSMUSG00000078546"
"5428",17,22134159,22134159,"*",0.000147264820719431,0.000249534389763264,42.7572427572428,22140153,"ENSMUSG00000117049"
"5439",17,22136093,22136093,"*",0.000515712312989448,0.000730577286777128,28.6617492096944,22140153,"ENSMUSG00000117049"
"5440",17,22136125,22136125,"*",2.71937033659908e-07,1.04299216407561e-06,26.439919445066,22140153,"ENSMUSG00000117049"
"5442",17,22136171,22136171,"*",5.83987643205319e-12,6.4109497115637e-11,36.3026124818578,22140153,"ENSMUSG00000117049"
"5443",17,22137015,22137015,"*",0.000514843506345961,0.000729719808851058,41.7031204432779,22140153,"ENSMUSG00000117049"
"5460",17,22265009,22265009,"*",2.09091934967897e-05,4.64137452987423e-05,30.8232118758434,22259520,"ENSMUSG00000092147"
"5470",17,22275146,22275146,"*",4.69408531506039e-07,1.69696191807524e-06,36.3984674329502,22288869,"ENSMUSG00000117234"
"5475",17,22275384,22275384,"*",1.97296483233842e-07,7.84700669685601e-07,48.780487804878,22288869,"ENSMUSG00000117234"
"5484",17,22275526,22275526,"*",7.83144261247906e-06,1.97465143520423e-05,26.5275257108288,22288869,"ENSMUSG00000117234"
"5485",17,22275598,22275598,"*",3.07773678658475e-09,1.92932239101516e-08,26.0313922169592,22288869,"ENSMUSG00000117234"
"5486",17,22275599,22275599,"*",5.35524235995324e-07,1.90611641154016e-06,33.7980262527546,22288869,"ENSMUSG00000117234"
"5497",17,22276585,22276585,"*",1.87566392414566e-06,5.69209368730244e-06,43.7431192660551,22288869,"ENSMUSG00000117234"
"5498",17,22276596,22276596,"*",0.000196946846637532,0.000320670079373694,35.9459459459459,22288869,"ENSMUSG00000117234"
"5506",17,22293846,22293846,"*",0.000284521439559446,0.000439608717175061,33.7381404174573,22288869,"ENSMUSG00000117234"
"5511",17,22295064,22295064,"*",5.4155779428322e-05,0.000105535997687755,50.4147015774923,22288869,"ENSMUSG00000117234"
"5512",17,22295122,22295122,"*",5.49789415165078e-06,1.4492730117806e-05,35.1729455827275,22288869,"ENSMUSG00000117234"
"5523",17,22329718,22329718,"*",7.96996278070427e-05,0.000147183698027593,33.8461538461538,22288869,"ENSMUSG00000117234"
"5524",17,22330003,22330003,"*",0.000443778616412577,0.000641639051432088,31.9982394366197,22288869,"ENSMUSG00000117234"
"5525",17,22330346,22330346,"*",2.59390501845152e-07,1.0002652586235e-06,39.8441365660564,22288869,"ENSMUSG00000117234"
"5526",17,22330519,22330519,"*",0.000511360488316633,0.000725804716312425,32.9130211013896,22288869,"ENSMUSG00000117234"
"5537",17,22334252,22334252,"*",1.44786809969902e-06,4.54966852979483e-06,28.6549707602339,22288869,"ENSMUSG00000117234"
"5541",17,22339584,22339584,"*",0.000284402073177181,0.000439485590037529,37.888198757764,22385171,"ENSMUSG00000063383"
"5542",17,22339780,22339780,"*",6.48541916894897e-06,1.67452115027103e-05,35.7969303423849,22385171,"ENSMUSG00000063383"
"5543",17,22349428,22349428,"*",0.000416141873711485,0.000605871875400994,31.3622291021672,22385171,"ENSMUSG00000063383"
"5563",17,22450285,22450285,"*",0.00065185384293735,0.000891739579930551,32.8205128205128,22444597,"ENSMUSG00000096433"
"5605",17,22461698,22461698,"*",0.000197736691045193,0.000321804362662714,36.1088323762647,22444597,"ENSMUSG00000096433"
"5606",17,22461775,22461775,"*",1.00198750378393e-07,4.28521306013582e-07,38.741134751773,22444597,"ENSMUSG00000096433"
"5607",17,22463696,22463696,"*",6.88344914571551e-06,1.76699445570385e-05,45.1351351351351,22444597,"ENSMUSG00000096433"
"5613",17,22489948,22489948,"*",2.0195156327615e-05,4.50091394175396e-05,37.1508379888268,22533818,"ENSMUSG00000117284"
"5624",17,22520904,22520904,"*",1.12629855520802e-06,3.65319367985173e-06,40.220207253886,22533818,"ENSMUSG00000117284"
"5625",17,22521144,22521144,"*",3.83110275577545e-05,7.85063641212499e-05,37.3506493506493,22533818,"ENSMUSG00000117284"
"5637",17,22542800,22542800,"*",5.1400195097557e-08,2.34490883890055e-07,32.7916666666667,22533818,"ENSMUSG00000117284"
"5638",17,22542927,22542927,"*",0.000166649597638056,0.00027812647428498,26.5517387079055,22551975,"ENSMUSG00000117164"
"5644",17,22544846,22544846,"*",1.10675436957435e-06,3.60140176037781e-06,28.1878764577727,22551975,"ENSMUSG00000117164"
"5645",17,22544847,22544847,"*",0.000553496746674166,0.000776359395434551,35.8913043478261,22551975,"ENSMUSG00000117164"
"5648",17,22545083,22545083,"*",5.05372628229846e-11,4.61869171196974e-10,31.7919454283091,22551975,"ENSMUSG00000117164"
"5649",17,22545084,22545084,"*",8.55064831486957e-05,0.000156550171748885,47.505861427763,22551975,"ENSMUSG00000117164"
"5650",17,22545179,22545179,"*",1.13934372464803e-07,4.81501475533372e-07,35.7188498402556,22551975,"ENSMUSG00000117164"
"5652",17,22546649,22546649,"*",0.000405532321484277,0.000593232242500397,43.4868421052632,22551975,"ENSMUSG00000117164"
"5655",17,22613836,22613836,"*",8.76099777396745e-10,6.12257596211359e-09,31.0120068610635,22643203,"ENSMUSG00000071266"
"5666",17,22615955,22615955,"*",4.14936441583879e-10,3.1054871850215e-09,41.786171574904,22643203,"ENSMUSG00000071266"
"5667",17,22616057,22616057,"*",3.55314590566572e-08,1.69205006860774e-07,44.451871657754,22643203,"ENSMUSG00000071266"
